archive_index,chromosome,f1,f2,norm_f1,norm_f2,strength,raw_fitness,density,total_fitness
65,1187|1240|2621|2926|4071|4736,0.7432141318576944,0.24815797592782418,0.3219182408904718,0.5841016862038437,146,616,0.49796388220511445,616.4979638822051
66,1188|1239|2621|2926|4214|4735,0.7423191819636309,0.2535667176732119,0.2962256932748111,0.6162886582902467,143,620,0.49801515499230303,620.4980151549923
67,1187|1385|2694|2711|4071|4736,0.7439676340230571,0.24053859804567276,0.3435500555769739,0.5387594024060095,145,625,0.49838811120484855,625.4983881112048
68,1187|1385|2622|2926|4071|4735,0.7354018880093334,0.29581536660225305,0.09764149825874105,0.8677068527209368,141,717,0.4976077259066739,717.4976077259066
69,1117|1239|2566|2622|4071|4736,0.7685406143417552,0.15578390553288216,1.0,0.034391279371269595,142,739,0.4974802409528661,739.4974802409529
70,1188|1240|2694|2926|4071|4736,0.7488348183182255,0.22443666516627092,0.48327895558279044,0.4429381396200032,143,748,0.49758564666877747,748.4975856466688
71,1188|1239|2621|2926|4071|4735,0.7450707162361998,0.2371803826768322,0.37521774163756066,0.5187749421701009,143,751,0.4984675338990836,751.4984675338991
72,1188|1240|2566|2622|4071|4736,0.7619732596113891,0.16619281544689166,0.8604621149521888,0.0963338361845621,142,758,0.4989965726165206,758.4989965726165
73,1187|1385|2622|2711|4071|4735,0.742701308847912,0.2528841908860118,0.307195931088951,0.6122269981700225,143,764,0.4978712878641964,764.4978712878642
74,1187|1239|2622|2926|4214|4736,0.7423166453337713,0.25933195140952947,0.29615287078063174,0.6505970845523585,143,768,0.49823650367739725,768.4982365036774
75,1117|1240|2622|2711|4071|4735,0.7587390249044353,0.17074604849785377,0.7676125266569832,0.12342974721399483,145,770,0.4989965726165206,770.4989965726165
76,1188|1239|2622|2711|4071|4736,0.7565188003479874,0.1717238657608256,0.7038735111965781,0.12924865638556243,144,770,0.4991374565922022,770.4991374565922
77,1115|1385|2621|2926|4214|4735,0.7334889633179538,0.3268911780472652,0.04272455928320772,1.0,139,853,0.4924252150524449,853.4924252150524
